book_id,book_name,cluster_label,pca_x,pca_y
d8cd7f3e07a46dfc,魔道祖师,4,-18.556070124305208,0.03016086501290907
609ad99e1dfc62f2,用魔法打球不过分吧？_7271532407377890365,3,7.594069456756472,-0.10300869395313642
72f24d08f3356a3e,我和琴酒那些事儿_7243710147430714371,0,-12.441249667620163,0.06897731477205199
6ce9a9245b829096,故人缓缓归_7321740439189474366,0,-10.422077627733557,0.004144622946709142
478873d589b42d10,主神他不对劲_7096081305619663885,6,60.94883505393801,-0.06452591157621182
cfbfe7680d165e5f,心机美人下蛊日常_7227479829275216899,0,-5.2150236300614665,-0.08065854505685519
d4fbabf983719f8a,我只想安静地当个魔法师_7131202157096733731,7,13.75815769209639,-0.04797699705879552
c683601ba84fdc34,都是阴间滤镜惹的祸_7269369771622140964,4,-13.679407363301287,-0.1950425341085357
ae8c72cde9fb4714,团宠？我只想当个普通人_7333450319726119998,0,-12.201203953344404,-0.026779464610033277
7b7c611e09fd6750,奈落的伴侣_7205222645887929377,7,18.009509500039577,-0.05168258596378131
40c9c5b84efe9450,漫漫长路_7063854455711599624,1,36.107816664471784,0.0579689240569784
4601c6684806c252,心机炮灰上位手册_7152298015212964903,7,23.080355176473347,-0.11204942081330385
ce8a832ea3c1fc5b,系统带我遨游世界_7116112119547825186,3,5.199311058815923,-0.06137044987345372
b92817174c94da00,预知可以拯救世界吗？_7143968127712234526,7,19.01612889186101,-0.08299556641302139
9f4fa9461c727a79,身为凤凰的美强惨幼驯染_7196631160787569722,7,10.264480725541894,-0.13820503441737406
2447081602c3c43d,一不小心和电竞大神网恋了,4,-14.510126270449888,-0.059841545499510235
e731e04f66634698,一不小心成了终极大反派！,1,32.28162911691777,0.03951357684472209
1745826c2b0edf49,一个精神病人的自述,4,-23.22793712214709,0.008869730589381009
3f4377e3db998876,一人一狗一丧尸,3,8.324288681970891,-0.0036791178797268564
78b4d850319e4f2b,一人之下：开局怒收夏禾一血,4,-21.167113848043176,0.06558223910258718
8ee7831ce396baf4,一人之下：开局获得北冥神功,0,-10.477536130066348,0.016117084808119464
7b6daa17d17aba2d,一人之下：我加钱居士，朝九晚五,3,4.972331732436089,0.01916478725462853
9ef26f6bac2e5b8f,一人之下：我血族始祖初拥宝儿姐,3,2.8306385864440315,-0.03908964776703097
9958520071d2b1fa,一人：我两面宿傩，夏禾亲弟弟,3,4.961906812854302,-0.04583888901491526
fad69f4c7773ec3e,一人：简化金光咒，晒太阳就变强,0,-10.293781228899434,0.03505702045390166
31e5425a8f2dbcbf,一出生，我被偏执欧少偷回家,0,-10.777635068853357,-0.056455749135212424
4e745b7aefd013f9,一刀999，是兄弟就来砍我！,7,19.109835051406478,0.03377917799847624
c7274021b79cd781,一剑一酒一乾坤,3,8.436012680498067,-0.024613442696027776
315e5b0ee0d6d34c,一品布衣,4,-18.844370854536756,0.13590270898703022
ecfdb10b26650185,一寸河山一寸血,3,-0.7130764407624355,-0.3055684484336082
6b7999a2ead2071e,一座青云寨，抢万国公主证道武神,7,19.8670659990604,0.08479506788830252
5d4faffd43f497d4,一心一煜初恋计划,0,-8.240575786585545,0.025462197516772034
eeebec643cb9ef8c,一念关山：同声相盈,3,-1.561198955517284,0.1413320109193702
6d27b5669db939b4,一梦百年，我成为了道家天师,4,-22.280516123135982,0.24331386598184185
3061dceaf6a795e3,一睁眼，成了七个儿子的极品老娘,7,15.03383228368731,-0.010537560625328929
5612bbe982e2e7ca,一穷二白谋机甲,4,-23.61436107275769,0.1360541010082244
ea9f42e860fb2e92,一笙有喜,0,-6.092913078096835,0.0361172512555156
0c8355aee79095ab,一花一酒一仙人，亦眠亦醉亦长生,0,-3.1507770005433287,-0.06131214998053433
ecbb29e71ede7896,一觉睡醒，我怎么变成美少女了,4,-15.626731806003814,0.32772847354393003
4bcf5afa69a17ce9,一觉醒来后居然变成了银毛萝莉？,4,-22.085258627986633,0.12442530770226057
d8ee2fc38cabd227,一觉醒来我成了摄政王的猫,1,25.96595195720265,-0.06669812120962518
174f0db753f3efcf,一觉醒来，世界只剩下我一个男人_7163247846827756578,3,3.394443881330183,0.07837623745881384
bb1f7e824c6733ba,一觉醒来，世界只剩下我一个男人,3,3.394443881330183,0.07837623745881384
e5100c04ffed5c73,一觉醒来，竟然变成了女孩子,0,-11.964707462380893,0.12407181311576379
f3e09562d9d61e00,一觉醒来：我背上了40起命案,3,1.375963841603749,0.09465825118978125
f64b650d79d4d9a1,一首素颜，我成了一代人的青春！,4,-18.88356963017196,-0.005391860043897023
9692241a7f2cca1a,一魂双体：宅男与校花,7,9.4532101458542,-0.0721214694166524
d432bda3252f0ced,七岁的我，被选中参加规则怪谈,3,8.115274675589575,-0.15969900040689236
a932cf921c134ce0,七岁的我，请假回村主持红白事,4,-18.755079381760424,-0.060949234578992956
572ac5dc10a2011f,七零军婚：随军后她风靡家属院,7,20.355494387004512,-0.06199670291846707
05cec5e47a9f41ac,七零有糙汉：知青女配的完美人生,7,15.170820596813094,-0.006909510979143857
6d8a634b00ffe4a8,七零，恶毒男配被知青大佬心尖宠,7,17.744498868221022,-0.07719441625298915
029b64cfc7edd76c,万世轮回：气哭恢复记忆的前女友,4,-19.153054697310846,-0.1769510068860672
53df02eec71755d1,万人嫌重生摆烂，她们都不乐意了,0,-6.639639226546741,-0.07030777846365557
933362a40706da0e,万人迷NPC总在撩我,3,5.916974069802279,-0.049431226347964125
7c30a73bd0f9e971,万人迷主播她随机直播，大哥狂追,4,-24.71242958840623,-0.02319744983231231
23c7117d884bf8be,万人迷二哈在恋综靠沙雕爆红,4,-20.799777962260407,0.0553311658912293
0aee424e94771bfe,万人迷她甩过的男人多得数不清,0,-12.385227906557628,-0.027743978052710727
45bec23794f5fa94,万人迷每回都拿渣女剧本【快穿】,3,-2.314488561374496,-0.0509905586144421
fa20331b9d9f47b4,万人迷被迫进行修罗场游戏,4,-17.712099694788154,-0.021128990200020487
274ed1d5bada5d83,万倍返还：我的弟子都是绝世女帝,3,8.65789600480661,-0.16473031471645003
ebdab144ceee2350,万倍返还：族人筑基我1秒成仙！,4,-26.9859560711638,-0.018793765899752707
fc8acb60d0efcd01,万古最强家族,4,-17.226949344958292,-0.021638893162755496
be3e4d5c5ec399d8,万夜之主,0,-8.529594106684634,-0.08960900577201755
937eee8b2d6b608a,万族入侵，我直接加入豪华午餐,4,-14.354372670122824,0.10177909040253219
35f7956d8d758825,万族图鉴：你管这叫F级天赋？,4,-15.623180647779442,-0.03926630106917736
063c34366928773f,万朝穿越：开局李二穿刘禅,0,-10.683132485236577,0.20513736167352692
023ae8a927fb1c46,万界征服系统：我是大魔王,4,-26.012326068780276,-0.09145901373965207
e757fe7b0430c5ae,万界灵主：开局被只猴子占了肉身,2,110.34033619320503,0.18438778353287197
ac419d225a2649fd,万界神王：从召唤天使开始,3,-0.8001952747094094,-0.09403642785885094
69b5b6f8ddd28257,万界聊天群,0,-9.931812755749704,0.035259793983031334
dfcf16a96a75d3c1,三体全集,0,-6.854133666084358,0.023201477231205053
bcfd4de673b0c7d4,三体前传：球状闪电,7,12.587937849112684,0.24322939260300683
b16e40f38f9dcb3c,三体对比：救世第一步，先杀程心,0,-6.9139480754015,-0.044308299872255014
